property_id,district,property_type,total_price,condo_fee,area,bedroom_qnt,bathroom_qnt,parking_spaces_qnt,sq_m_price
2777601923,santana,2,660000.0,850.0,70.0,3.0,2.0,2.0,9429
2624252810,santana,2,500000.0,550.0,42.0,1.0,1.0,1.0,11905
2756528224,santana,2,240000.0,1.0,33.0,1.0,1.0,0.0,7273
2763488115,santana,2,480000.0,900.0,63.0,2.0,2.0,1.0,7619
2641360905,santana,2,880000.0,624.0,76.0,2.0,2.0,2.0,11579
2710962422,santana,2,799900.0,795.0,67.0,2.0,2.0,1.0,11939
2660133251,santana,2,750000.0,2756.0,137.0,3.0,4.0,2.0,5474
2684810396,santana,2,547000.0,990.0,81.5,2.0,2.0,1.0,6712
2681735618,santana,2,1250000.0,1000.0,94.0,3.0,3.0,2.0,13298
2737849728,santana,2,485000.0,788.0,42.0,1.0,1.0,2.0,11548
2783008525,santana,2,1200000.0,1450.0,157.0,3.0,3.0,3.0,7643
2773385867,santana,2,300000.0,100.0,70.0,2.5,1.0,0.0,4286
2768990113,santana,2,1300000.0,1100.0,93.0,2.0,3.0,2.0,13978
2604646307,santana,2,1975000.0,2000.0,226.0,4.0,5.0,4.0,8739
2762673326,santana,2,1380000.0,1278.0,115.0,3.0,4.0,2.0,12000
2768661236,santana,2,800000.0,1032.0,126.0,3.0,2.0,2.0,6349
2713426740,santana,2,440000.0,397.0,54.0,2.0,1.0,1.0,8148
2719448246,santana,2,1820000.0,1600.0,227.0,4.0,3.0,3.0,8018
2743872567,santana,2,1200000.0,1976.0,150.0,3.0,4.0,2.0,8000
2751735179,santana,2,232200.0,200.0,26.0,1.5,1.0,0.5,8931
2700024681,santana,2,3300000.0,1.0,183.0,4.0,6.0,4.0,18033
2702122556,santana,2,445000.0,870.0,68.0,3.0,2.0,1.0,6544
2445068129,santana,1,750000.0,0.0,200.0,3.0,3.0,4.0,3750
2645746217,santana,2,654100.0,1250.0,83.0,3.0,2.0,1.0,7881
2773652564,santana,1,850000.0,0.0,149.0,3.0,4.0,2.0,5705
2776003513,santana,2,330000.0,200.0,33.0,1.0,1.0,0.0,10000
2692778258,santana,2,900000.0,1700.0,152.0,3.0,5.0,2.0,5921
2774190453,santana,2,1276000.0,1496.0,140.0,3.0,4.0,4.0,9114
2751913099,santana,2,580000.0,1050.0,109.0,3.0,1.5,1.0,5321
2725726904,santana,2,1580000.0,1800.0,146.0,4.0,4.0,4.0,10822
2772573531,santana,2,509000.0,1202.0,63.0,2.0,2.0,1.0,8079
2743923768,santana,2,750000.0,1068.0,101.0,3.0,2.0,2.0,7426
2655365581,santana,2,235000.0,0.0,43.0,1.0,1.0,1.0,5465
2751913099,santana,2,580000.0,1050.0,109.0,3.0,1.5,1.0,5321
2725726904,santana,2,1580000.0,1800.0,146.0,4.0,4.0,4.0,10822
2772573531,santana,2,509000.0,1202.0,63.0,2.0,2.0,1.0,8079
2783007766,santana,2,750000.0,1068.0,101.0,3.0,2.0,2.0,7426
2655365581,santana,2,235000.0,0.0,43.0,1.0,1.0,1.0,5465
2743811802,santana,2,850000.0,1000.0,105.0,3.0,3.5,2.0,8095
2632730285,santana,2,750000.0,1638.0,105.0,3.0,3.0,2.0,7143
2638676468,santana,2,710770.0,0.0,65.0,2.0,2.0,1.0,10935
2775950566,santana,2,630000.0,900.0,126.0,3.0,3.0,1.0,5000
2734657148,santana,2,1100000.0,2500.0,202.0,3.0,3.0,1.5,5446
2753431720,santana,2,300000.0,300.0,75.0,2.0,1.0,0.0,4000
2778035522,santana,2,1300000.0,1500.0,184.0,3.0,2.0,3.0,7065
2768697116,santana,1,1190000.0,0.0,100.0,3.0,3.0,1.0,11900
2774583733,santana,1,1300000.0,70.0,183.0,3.0,4.0,4.0,7104
2774580181,santana,2,450000.0,1172.0,56.0,3.0,1.0,1.0,8036
2524060236,santana,1,1680000.0,945.0,268.0,5.0,5.0,3.0,6269
2739335928,santana,2,2990000.0,4500.0,220.0,6.0,6.0,5.0,13591
2720543952,santana,2,379000.0,700.0,38.5,1.0,1.0,1.0,9844
2702296625,santana,2,500000.0,450.0,68.0,2.0,1.0,1.0,7353
2700401997,santana,2,1790000.0,1600.0,156.0,3.0,5.0,2.0,11474
2639738757,santana,2,850000.0,1395.0,119.0,3.0,4.0,2.0,7143
2756848332,santana,2,795000.0,642.0,65.0,2.0,2.0,1.0,12231
2718360673,santana,2,1600000.0,790.0,93.0,2.0,2.0,2.0,17204
2752101550,santana,2,820000.0,1450.0,100.0,3.0,2.0,2.0,8200
2647716209,santana,1,380000.0,65.0,40.0,2.0,1.0,0.0,9500
2775622351,santana,2,550000.0,500.0,42.0,2.0,1.0,1.0,13095
2773804572,santana,2,1200000.0,0.0,197.0,3.0,5.0,3.0,6091
2756090552,santana,2,379000.0,723.0,73.0,2.0,2.0,0.0,5192
2772258803,santana,2,340000.0,0.0,42.0,2.0,1.0,0.0,8095
2770612221,santana,2,469000.0,350.0,46.0,2.0,1.0,0.0,10196
2782009515,santana,2,680000.0,680.0,51.0,2.0,1.0,1.0,13333
2770948296,santana,2,570000.0,540.0,52.0,1.0,1.0,1.0,10962
2698056874,santana,2,433000.0,294.0,82.0,3.0,2.0,0.0,5280
2735111429,santana,2,399000.0,1060.0,68.5,2.0,2.0,1.0,5825
2722932136,santana,2,465000.0,800.0,53.0,2.0,2.0,1.0,8774
2764083816,santana,2,530000.0,1.0,38.0,1.0,1.0,1.0,13947
2743755301,santana,2,2300000.0,3100.0,278.0,4.0,6.0,5.0,8273
2726684687,santana,2,1450000.0,3000.0,240.0,3.0,4.0,3.0,6042
2732420846,santana,2,665000.0,800.0,45.0,1.0,2.0,1.0,14778
2756047814,santana,2,670000.0,1050.0,64.0,2.0,2.0,2.0,10469
2769352329,santana,2,625000.0,1029.0,87.0,3.0,2.0,2.0,7184
2778824523,santana,2,436950.0,0.0,49.0,2.0,2.0,1.0,8917
2778674319,santana,1,210000.0,100.0,27.0,1.0,1.0,0.0,7778
2777344231,santana,2,745000.0,988.0,136.0,3.0,3.0,2.0,5478
2774584155,santana,2,450000.0,1100.0,53.0,2.0,2.0,1.0,8491
2780384640,santana,2,232200.0,280.0,28.0,1.0,1.0,1.0,8293
2719447822,santana,2,1485000.0,700.0,80.0,2.0,2.0,2.0,18562
2772299052,santana,2,1950000.0,1550.0,160.0,4.0,5.0,4.0,12188
2718737393,santana,1,1600000.0,0.0,220.0,3.0,4.0,5.0,7273
2737721428,santana,2,295000.0,184.0,33.0,1.0,1.0,0.0,8939
2547906170,santana,1,900000.0,0.0,150.0,3.0,1.0,4.0,6000
2718358787,santana,2,1100000.0,1885.0,280.0,4.0,4.0,3.0,3929
2770456232,santana,2,1595000.0,1700.0,147.0,4.0,5.0,3.0,10850
2777344827,santana,2,895544.0,0.0,71.0,2.0,2.0,2.0,12613
2771738723,santana,2,815000.0,1500.0,100.0,3.0,4.0,2.0,8150
2740434258,santana,2,750000.0,1100.0,118.0,4.0,4.0,3.0,6356
2629775216,santana,2,570000.0,819.0,104.0,3.0,2.0,1.0,5481
2743737064,santana,1,1600000.0,0.0,220.0,3.0,3.0,3.0,7273
2777344738,santana,1,795000.0,0.0,100.0,3.0,4.0,1.0,7950
2765362173,santana,2,980000.0,2650.0,102.0,2.0,4.0,3.0,9608
2762272717,santana,2,375500.0,300.0,28.0,1.0,1.0,0.0,13411
2605128743,santana,2,528500.0,817.0,78.0,3.0,3.0,1.0,6776
2755206953,santana,2,390000.0,600.0,40.0,1.0,1.0,1.0,9750
2745014303,santana,1,900000.0,0.0,130.0,3.0,3.0,2.0,6923
2770104877,santana,2,3300000.0,3000.0,230.0,4.0,5.0,4.0,14348
2776980049,santana,2,1250000.0,1100.0,93.0,2.0,3.0,2.0,13441
2735616234,santana,2,380000.0,840.0,39.0,1.0,1.0,1.0,9744
2644022219,santana,2,2250000.0,3400.0,306.0,4.0,6.0,5.0,7353
2617299995,santana,2,2300000.0,1200.0,130.0,3.0,4.0,3.0,17692
2685304588,santana,2,344665.0,0.0,28.0,1.0,1.0,0.0,12309
2776825583,santana,2,650000.0,1100.0,109.0,3.0,3.0,2.0,5963
2705767035,santana,2,399000.0,1607.0,57.0,2.0,1.0,1.0,7000
2728603198,santana,2,440000.0,570.0,40.0,1.0,1.0,1.0,11000
2739258248,santana,1,1399000.0,0.0,181.0,4.0,4.0,4.0,7729
2727584761,santana,2,2100000.0,2860.0,220.0,4.0,5.0,3.0,9545
2778935311,santana,2,960000.0,1079.0,110.0,3.0,3.0,2.0,8727
2776522714,santana,2,1200000.0,1500.0,92.0,3.0,2.0,2.0,13043
2605209240,santana,2,1265000.0,2115.0,143.0,3.0,3.5,3.0,8846
2764782158,santana,2,600000.0,870.0,80.0,3.0,3.0,1.0,7500
2771385115,santana,2,750000.0,1200.0,91.0,3.0,3.0,2.0,8242
2774838959,santana,2,1090000.0,1200.0,106.0,3.0,4.0,2.0,10283
2775565762,santana,2,950000.0,2100.0,156.0,4.0,2.0,2.0,6090
2743031584,santana,2,1299000.0,2200.0,170.0,5.0,5.0,3.0,7641
2776770420,santana,2,290000.0,300.0,55.0,1.0,1.0,0.0,5273
73479201,santana,2,638000.0,750.0,97.0,3.0,2.0,1.0,6577
2783004700,santana,2,695000.0,420.0,84.0,2.0,2.0,1.0,8274
2783006805,santana,2,330000.0,536.0,52.0,2.0,1.0,1.0,6346
2771975921,santana,2,520000.0,928.0,77.0,3.0,1.0,1.0,6753
2752697507,santana,2,2800000.0,3174.0,480.0,2.0,6.0,4.0,5833
2733986016,santana,2,3850000.0,3050.0,264.0,4.0,6.0,4.0,14583
2743920398,santana,2,530000.0,640.0,78.0,3.0,1.0,1.0,6795
2751636923,santana,2,390000.0,0.0,39.0,1.0,1.0,0.0,10000
2748948141,santana,2,450000.0,480.0,120.0,3.0,2.0,0.0,3750
2760889940,santana,1,1100000.0,0.0,169.0,5.0,3.0,3.0,6509
2761687219,santana,2,1786030.0,1.0,128.0,4.0,4.0,2.0,13953
2776840412,santana,2,299000.0,100.0,43.0,2.0,1.0,0.0,6953
2747250876,santana,2,500000.0,930.0,90.0,3.0,2.0,1.0,5556
2608294004,santana,2,518000.0,800.0,74.0,2.0,2.0,0.0,7000
2759973575,santana,2,580000.0,580.0,60.0,2.0,1.0,1.0,9667
2782706689,santana,2,800000.0,800.0,73.0,3.0,2.0,1.0,10959
2780459026,santana,2,2100000.0,2250.0,230.0,3.0,2.0,5.0,9130
2782701324,santana,2,740000.0,300.0,69.0,3.0,2.0,1.0,10725
2780781255,santana,2,2400000.0,2250.0,190.0,4.0,5.0,4.0,12632
2605042181,santana,2,1399000.0,2850.0,234.0,4.0,6.0,4.0,5979
2647374186,santana,2,849000.0,1370.0,103.0,3.0,3.0,2.0,8243
2780459026,santana,2,2100000.0,2250.0,230.0,3.0,2.0,5.0,9130
2782701324,santana,2,740000.0,300.0,69.0,3.0,2.0,1.0,10725
2780781255,santana,2,2400000.0,2250.0,190.0,4.0,5.0,4.0,12632
2605042181,santana,2,1399000.0,2850.0,234.0,4.0,6.0,4.0,5979
2647374186,santana,2,849000.0,1370.0,103.0,3.0,3.0,2.0,8243
2573538482,santana,2,530000.0,1230.0,103.0,3.0,2.0,1.0,5146
2739499217,santana,2,560002.0,600.0,65.0,3.0,2.0,2.0,8615
2757964319,santana,2,720000.0,1000.0,95.0,3.0,3.0,2.0,7579
2779591215,santana,2,280000.0,1.0,60.0,2.0,1.0,0.0,4667
2741660657,santana,1,2000000.0,750.0,280.0,4.0,6.0,8.0,7143
2776286719,santana,1,550000.0,0.0,110.0,2.0,1.0,2.0,5000
2562819957,santana,2,321000.0,100.0,38.0,1.0,1.0,0.0,8447
2575602126,santana,2,1380000.0,995.0,92.0,2.0,3.0,2.0,15000
2743918595,santana,2,852000.0,1350.0,148.0,3.0,5.0,2.0,5757
2778040917,santana,1,900000.0,0.0,150.0,3.0,5.0,2.0,6000
2711786265,santana,2,710000.0,940.0,90.0,3.0,3.0,1.0,7889
2734798831,santana,2,585000.0,1100.0,66.0,3.0,2.0,2.0,8864
2563177493,santana,2,1200000.0,1765.0,146.0,3.0,5.0,2.0,8219
2715091514,santana,2,576000.0,1200.0,75.5,3.0,1.5,1.0,7629
2570382309,santana,2,470000.0,792.0,42.0,2.0,1.0,2.0,11190
2669909706,santana,2,203184.0,0.0,29.5,1.5,1.0,0.0,6888
2618437903,santana,2,636000.0,700.0,68.0,3.0,2.0,2.0,9353
2764098652,santana,2,5370000.0,4320.0,540.0,5.0,7.0,8.0,9944
2764256056,santana,2,1500000.0,2500.0,260.0,4.0,6.0,3.0,5769
2770805421,santana,2,285000.0,0.0,37.0,1.0,1.0,0.0,7703
2759135321,santana,2,1800000.0,2223.0,200.0,3.0,5.0,4.0,9000
2678324007,santana,2,980000.0,1800.0,125.0,3.0,3.0,2.0,7840
2694185475,santana,2,699000.0,1100.0,72.0,2.0,2.0,2.0,9708
2714875118,santana,1,2000000.0,850.0,314.0,4.0,3.0,4.0,6369
2738016640,santana,2,235000.0,180.0,15.0,1.0,1.0,0.0,15667
2677062817,santana,1,800000.0,0.0,126.0,3.0,5.0,4.0,6349
2764638317,santana,2,1449000.0,1300.0,93.0,2.0,3.0,2.0,15581
2759790717,santana,1,1850000.0,0.0,230.0,2.0,1.0,10.0,8043
2771113822,santana,2,510000.0,1202.0,63.0,2.0,2.0,1.0,8095
2752101437,santana,2,480000.0,976.0,69.0,3.0,2.0,1.0,6957
2755345709,santana,2,1100000.0,750.0,84.0,3.0,2.0,2.0,13095
2739496167,santana,2,852002.0,1200.0,110.0,3.0,3.0,2.0,7745
2774880429,santana,2,1209000.0,1700.0,130.0,3.0,3.0,2.0,9300
2743798525,santana,1,610000.0,0.0,95.0,2.0,1.0,1.0,6421
2774993439,santana,2,550000.0,405.0,74.0,3.0,2.0,0.0,7432
2764260629,santana,2,1700000.0,1672.0,209.0,3.0,4.0,3.0,8134
2764256051,santana,2,1202000.0,880.0,110.0,3.0,3.0,2.0,10927
2769794950,santana,2,299000.0,0.0,37.0,1.0,1.0,0.0,8081
2756290431,santana,2,3790000.0,2700.0,250.0,3.0,5.0,4.0,15160
2777570223,santana,2,900000.0,1500.0,145.0,3.0,4.0,3.0,6207
2768302986,santana,2,265000.0,150.0,39.0,2.0,1.0,0.0,6795
2772109498,santana,2,295000.0,0.0,40.0,2.0,2.0,0.0,7375
2623987591,santana,2,300000.0,260.0,30.0,1.0,1.0,0.0,10000
2743872876,santana,2,1080000.0,1360.0,90.0,3.0,3.0,2.0,12000
2774026926,santana,2,225000.0,0.0,27.0,1.0,1.0,1.0,8333
2690359115,santana,2,629000.0,775.0,72.0,3.0,2.0,2.0,8736
2736016924,santana,2,950000.0,1700.0,132.0,5.0,2.0,2.0,7197
2743088766,santana,2,300000.0,862.0,35.0,1.0,1.0,1.0,8571
2719406695,santana,2,745000.0,1300.0,108.0,3.0,3.0,2.0,6898
2698634589,santana,2,1380000.0,1650.0,120.0,3.0,5.0,3.0,11500
2628364756,santana,2,1090000.0,2300.0,125.0,3.0,3.5,4.0,8720
2583349566,santana,2,1401000.0,1496.0,130.0,3.0,4.0,4.0,10777
2726679168,santana,2,1750000.0,2360.0,240.0,3.0,5.0,4.0,7292
2685304695,santana,2,551908.0,0.0,45.0,1.0,1.0,0.0,12265
2711143872,santana,2,650000.0,700.0,67.5,3.0,2.0,2.0,9630
2666015025,santana,2,3800000.0,3532.0,231.0,4.0,5.0,4.0,16450
2705771828,santana,1,765000.0,0.0,95.0,3.0,4.0,2.0,8053
2720242354,santana,1,760000.0,0.0,140.0,3.0,2.0,2.0,5429
2754669103,santana,2,750000.0,660.0,90.0,3.0,3.0,2.0,8333
2774871805,santana,2,1100000.0,1400.0,96.0,2.0,2.0,2.0,11458
2763970313,santana,2,910000.0,1400.0,110.0,2.0,3.0,2.0,8273
2766400221,santana,2,450000.0,350.0,90.0,2.0,2.0,1.0,5000
2772076214,santana,2,1930000.0,2400.0,170.0,4.0,6.0,3.0,11353
2774584142,santana,2,450000.0,1160.0,65.0,2.0,2.0,1.0,6923
94450950,santana,2,854000.0,850.0,62.0,2.0,2.0,1.0,13774
2660868698,santana,2,1069000.0,2300.0,246.0,3.0,2.0,1.0,4346
2743289421,santana,2,3280000.0,1680.0,190.0,4.0,6.0,3.0,17263
2707820959,santana,2,3670000.0,2900.0,250.0,3.0,4.0,4.0,14680
2718000745,santana,2,780000.0,855.0,98.0,3.0,3.0,1.0,7959
2773054022,santana,2,384000.0,730.0,40.0,1.0,1.0,1.0,9600
2529237508,santana,2,750000.0,1010.0,115.0,2.5,2.5,1.0,6522
2667568341,santana,2,944000.0,776.0,76.0,2.0,2.0,1.0,12421
2687218260,santana,2,447000.0,650.0,81.0,2.0,2.0,1.0,5519
2637728081,santana,2,599000.0,1618.0,88.0,3.0,3.0,3.0,6807
2605122474,santana,2,525000.0,900.0,109.0,3.0,2.0,1.0,4817
2764104855,santana,2,2389000.0,0.0,260.0,4.0,6.0,5.0,9188
2776497084,santana,2,1200000.0,2250.0,157.0,3.0,5.0,2.0,7643
2733032235,santana,1,845000.0,0.0,96.0,2.0,2.0,2.0,8802
2749315436,santana,2,4350000.0,3432.0,252.0,3.0,6.0,13.5,17262
2706787953,santana,2,1200000.0,800.0,96.0,3.0,3.0,2.0,12500
2772013914,santana,2,3190000.0,2430.0,200.0,4.0,6.0,4.0,15950
2771989728,santana,2,369000.0,715.0,37.0,1.0,1.0,1.0,9973
2665037139,santana,2,870000.0,1876.0,105.0,3.0,4.0,3.0,8286
2778810354,santana,1,384000.0,150.0,47.0,2.0,1.0,1.0,8170
2779335767,santana,2,265000.0,130.0,38.0,2.0,1.0,0.0,6974
2778674418,santana,1,210000.0,100.0,27.0,1.0,1.0,0.0,7778
2774581265,santana,2,270000.0,0.0,37.0,1.0,1.0,0.0,7297
2761469797,santana,2,365000.0,100.0,55.0,2.0,1.0,1.0,6636
2764256352,santana,2,1350000.0,1400.0,173.0,3.0,4.0,2.0,7803
2764258311,santana,2,1883000.0,0.0,191.0,3.0,4.0,4.0,9859
2724360636,santana,2,450000.0,993.0,72.0,2.0,1.0,1.0,6250
2751684799,santana,1,1300000.0,0.0,364.0,4.0,5.5,3.5,3571
2709442692,santana,2,750000.0,1100.0,95.5,3.0,3.0,1.5,7853
2737476721,santana,2,765000.0,0.0,78.0,2.0,3.0,1.0,9808
2592013493,santana,2,670000.0,930.0,77.0,3.0,2.0,1.0,8701
2743874565,santana,2,680000.0,0.0,70.0,3.0,2.0,1.0,9714
2783006284,santana,1,1100000.0,0.0,150.0,3.0,3.0,3.0,7333
2740148112,santana,1,700000.0,0.0,143.0,3.0,2.0,2.0,4895
2705297422,santana,2,399000.0,850.0,67.0,2.0,2.0,1.0,5955
2774581495,santana,2,575000.0,920.0,95.0,2.0,2.0,1.0,6053
2743874565,santana,2,680000.0,0.0,70.0,3.0,2.0,1.0,9714
2783006284,santana,1,1100000.0,0.0,150.0,3.0,3.0,3.0,7333
2740148112,santana,1,700000.0,0.0,143.0,3.0,2.0,2.0,4895
2705297422,santana,2,399000.0,850.0,67.0,2.0,2.0,1.0,5955
2774581495,santana,2,575000.0,920.0,95.0,2.0,2.0,1.0,6053
2507314074,santana,2,689000.0,600.0,77.0,3.0,2.0,2.0,8948
2662588392,santana,2,215000.0,150.0,29.0,1.0,1.0,0.0,7414
2605980479,santana,2,630000.0,1017.0,83.0,3.0,3.0,1.0,7590
2743811257,santana,2,2500000.0,3000.0,223.0,4.0,5.5,4.0,11211
2697418186,santana,2,650000.0,1049.0,80.0,3.0,3.0,1.0,8125
2661607853,santana,2,280000.0,350.0,70.0,2.0,1.0,0.0,4000
2748911915,santana,2,980000.0,1510.0,106.0,3.0,3.0,2.0,9245
2706055874,santana,1,1489000.0,0.0,380.0,4.0,4.0,2.0,3918
2506953597,santana,2,430000.0,910.0,62.0,2.0,1.5,1.0,6935
2681753398,santana,2,350000.0,150.0,36.5,2.0,1.0,0.0,9589
2773829295,santana,1,709500.0,0.0,90.0,3.0,4.0,2.0,7883
2773427524,santana,2,1775000.0,1600.0,140.0,2.0,3.0,3.0,12679
2743920869,santana,1,1500000.0,0.0,250.0,3.0,5.0,3.0,6000
2775014546,santana,2,560000.0,1000.0,84.0,3.0,3.0,2.0,6667
2611888101,santana,2,850000.0,650.0,75.0,3.0,2.0,1.0,11333
2689720245,santana,2,550000.0,533.0,42.0,1.0,1.0,1.0,13095
2735519566,santana,1,1850000.0,860.0,240.0,4.0,4.0,2.0,7708
2779219341,santana,2,300000.0,841.0,37.0,1.0,1.0,1.0,8108
2653992387,santana,2,1590000.0,950.0,94.0,2.0,3.0,2.0,16915
2611806858,santana,2,3480000.0,2800.0,220.0,4.0,6.0,4.0,15818
2782291419,santana,2,665000.0,615.0,78.0,3.0,3.0,1.0,8526
2761663115,santana,2,550000.0,569.0,44.0,1.0,1.0,1.0,12500
2745326711,santana,2,945000.0,720.0,96.0,3.0,2.5,2.0,9844
2746174979,santana,1,650000.0,0.0,120.0,2.0,2.0,2.0,5417
2777344260,santana,2,850000.0,1300.0,140.0,3.0,3.0,1.0,6071
2773690616,santana,2,415000.0,575.0,67.0,2.0,2.0,1.0,6194
2771155659,santana,2,460000.0,715.0,70.0,2.0,2.0,1.0,6571
2708002232,santana,2,450000.0,993.0,67.0,2.0,1.0,1.0,6716
2772854624,santana,1,1060000.0,0.0,188.0,3.0,5.0,3.0,5638
2774581267,santana,2,365000.0,509.0,68.0,1.0,1.0,1.0,5368
2743921905,santana,1,450000.0,0.0,90.0,3.0,2.0,1.0,5000
2758856817,santana,2,625000.0,1368.0,71.0,3.0,2.0,1.0,8803
2768484714,santana,2,550000.0,760.0,75.0,2.0,2.0,2.0,7333
2728987344,santana,1,1000000.0,0.0,230.0,3.0,3.0,2.0,4348
2778009539,santana,2,450000.0,1159.0,63.0,2.0,2.0,1.0,7143
2717199711,santana,2,560000.0,960.0,70.0,3.0,2.0,1.0,8000
2733906117,santana,2,2750000.0,2350.0,205.0,4.0,6.0,4.0,13415
2753136402,santana,1,2190000.0,0.0,225.0,5.0,5.0,5.0,9733
2763261115,santana,2,500000.0,850.0,68.0,2.0,2.0,1.0,7353
2569296874,santana,1,2014000.0,407.0,245.0,3.0,4.0,3.0,8220
2710649395,santana,2,1450000.0,1700.0,205.0,4.0,6.0,3.0,7073
2765752818,santana,1,800000.0,0.0,143.0,3.0,4.0,2.0,5594
2783010368,santana,2,1100000.0,1540.0,128.0,3.0,3.0,2.0,8594
2631021747,santana,2,395000.0,1083.0,65.0,2.0,2.0,1.0,6077
2743921669,santana,2,850000.0,1600.0,133.0,3.0,5.0,2.0,6391
2772295467,santana,1,1799000.0,2500.0,210.0,4.0,5.0,6.0,8567
2743755414,santana,1,1090000.0,0.0,194.0,3.0,4.0,2.0,5619
2743925661,santana,2,650000.0,1255.0,100.0,3.0,3.0,2.0,6500
2777345115,santana,1,850000.0,0.0,150.0,3.0,4.0,3.0,5667
2578543675,santana,2,1250000.0,4200.0,298.0,4.0,6.0,4.0,4195
2777343443,santana,1,380000.0,0.0,60.0,2.0,1.5,1.0,6333
2774578702,santana,2,400000.0,950.0,62.0,2.0,2.0,1.0,6452
2775572117,santana,2,554000.0,263.0,72.0,2.0,1.0,1.0,7694
2703191083,santana,2,799000.0,1450.0,115.0,3.0,2.0,2.0,6948
2772528116,santana,2,956000.0,1811.0,135.0,3.0,3.0,3.0,7081
2626861901,santana,2,798000.0,930.0,135.0,3.0,2.0,2.0,5911
2718360675,santana,2,650000.0,560.0,70.0,3.0,1.0,1.0,9286
2649757364,santana,2,899000.0,2300.0,105.0,3.0,4.0,3.0,8562
2775850321,santana,2,565000.0,1100.0,68.0,3.0,2.0,1.0,8309
2744930004,santana,1,2500000.0,0.0,407.5,4.0,5.5,4.5,6135
2774579139,santana,2,300000.0,0.0,53.0,1.0,1.0,0.0,5660
2755400979,santana,1,700000.0,0.0,150.0,3.0,3.0,2.0,4667
2726732981,santana,2,750000.0,840.0,81.0,3.0,2.0,2.0,9259
2723256044,santana,2,380000.0,0.0,37.5,2.0,2.0,0.5,10133
2755976937,santana,2,1750000.0,1680.0,123.0,3.0,2.0,2.0,14228
2731336120,santana,2,879000.0,1500.0,105.0,3.0,3.0,2.0,8371
2767471630,santana,2,750000.0,1295.0,110.0,3.0,2.0,2.0,6818
2757056740,santana,2,750000.0,1300.0,98.0,3.0,3.0,2.0,7653
2739495279,santana,2,400002.0,1078.0,78.0,2.0,1.0,1.0,5128
2773679841,santana,2,550000.0,783.0,54.0,2.0,2.0,1.0,10185
2717983279,santana,2,999000.0,980.0,83.0,2.0,3.0,2.0,12036
2740433253,santana,2,498000.0,805.0,72.0,3.0,2.0,1.0,6917
2743923925,santana,1,550000.0,0.0,80.0,3.0,3.0,2.0,6875
2779337527,santana,1,1300000.0,0.0,220.0,3.0,5.0,2.0,5909
2772022456,santana,1,1100000.0,0.0,169.0,5.0,3.0,3.0,6509
2668874410,santana,2,650000.0,1241.0,105.0,3.0,3.0,2.0,6190
2761237836,santana,2,487000.0,1100.0,80.0,3.0,1.0,1.0,6088
2754420149,santana,2,495000.0,620.0,53.0,2.0,1.0,1.0,9340
2624683848,santana,2,1060000.0,0.0,146.0,3.0,4.5,3.0,7260
2763904414,santana,2,469000.0,1081.0,58.0,2.0,1.0,1.0,8086
2776738114,santana,2,540000.0,1029.0,88.0,3.0,3.0,2.0,6136
2769289621,santana,2,450000.0,980.0,56.0,2.0,1.0,1.0,8036
2698050580,santana,2,601000.0,1166.0,121.0,3.0,3.0,1.0,4967
1037304669,santana,2,600000.0,1015.0,94.0,2.0,2.0,1.0,6383
2736638270,santana,2,485000.0,867.0,42.0,1.0,1.0,2.0,11548
2776766082,santana,2,366525.0,450.0,69.0,2.0,1.0,0.0,5312
2686694319,santana,2,631000.0,100.0,45.5,1.0,1.0,0.5,13868
2625983912,santana,2,980000.0,2636.0,174.0,3.0,5.0,2.0,5632
2741088853,santana,2,720000.0,940.0,88.0,3.0,3.0,2.0,8182
2562081496,santana,2,3200000.0,20000.0,254.0,3.0,5.0,4.0,12598
2730443731,santana,2,1250000.0,850.0,95.5,3.0,2.5,2.0,13089
2638082858,santana,2,3000000.0,2500.0,260.0,3.0,5.0,5.0,11538
2761686820,santana,2,1525674.0,1.0,106.0,3.0,4.0,2.0,14393
2697061076,santana,2,650000.0,1492.0,90.0,3.0,2.0,1.0,7222
2774584351,santana,1,1100000.0,0.0,360.0,3.0,4.0,5.0,3056
2771817613,santana,2,1450000.0,1053.0,136.0,3.0,4.0,2.0,10662
2718663452,santana,1,790000.0,0.0,166.0,5.0,6.0,2.0,4759
2742775866,santana,2,3995000.0,2100.0,213.0,4.0,6.0,4.0,18756
2726679106,santana,2,478000.0,600.0,63.0,2.0,1.0,0.0,7587
2721844297,santana,2,600000.0,950.0,92.0,3.0,3.0,3.0,6522
2771817613,santana,2,1450000.0,1053.0,136.0,3.0,4.0,2.0,10662
2718663452,santana,1,790000.0,0.0,166.0,5.0,6.0,2.0,4759
2742775866,santana,2,3995000.0,2100.0,213.0,4.0,6.0,4.0,18756
2726679106,santana,2,478000.0,600.0,63.0,2.0,1.0,0.0,7587
2721844297,santana,2,600000.0,950.0,92.0,3.0,3.0,3.0,6522
2782718509,santana,2,835000.0,0.0,70.0,3.0,2.0,1.0,11929
2766360235,santana,2,1100000.0,1800.0,147.0,3.0,4.0,3.0,7483
2761296731,santana,2,176000.0,0.0,20.0,1.0,1.0,1.0,8800
2734697453,santana,2,3500000.0,5381.0,450.0,3.0,8.0,4.0,7778
2778916052,santana,2,420000.0,960.0,69.0,2.0,2.0,1.0,6087
2764261275,santana,2,1043000.0,2200.0,154.0,4.0,5.0,3.0,6773
